source_label,archive_url,member_name,file_size
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C17_C70_F7_s03_w1.TIF,161968
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C17_C70_F7_s07_w2.TIF,246142
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C17_C70_F7_s18_w2.TIF,244040
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C17_C70_F7_s19_w1.TIF,163220
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C17_C70_F7_s21_w1.TIF,162464
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C18_C74_F7_s01_w1.TIF,172780
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C18_C74_F7_s04_w2.TIF,252766
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C18_C74_F7_s17_w1.TIF,166066
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C18_C74_F7_s24_w1.TIF,164886
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C18_C74_F7_s25_w2.TIF,257622
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C19_C78_F7_s04_w1.TIF,179734
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C19_C78_F7_s13_w2.TIF,263092
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C19_C78_F7_s22_w2.TIF,259550
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C20_C83_F7_s02_w2.TIF,272438
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C20_C83_F7_s06_w2.TIF,263330
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C21_C87_F7_s15_w1.TIF,185772
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C21_C87_F7_s17_w1.TIF,190470
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C22_C91_F7_s01_w1.TIF,186618
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C22_C91_F7_s03_w2.TIF,269966
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C23_C96_F7_s08_w2.TIF,288846
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C24_C100_F7_s05_w2.TIF,296130
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C24_C100_F7_s06_w1.TIF,195486
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_C24_C100_F7_s12_w2.TIF,290046
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D01_C1_F10_s19_w2.TIF,27098
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D02_C5_F10_s13_w2.TIF,46164
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D02_C5_F10_s17_w1.TIF,28730
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D03_C10_F10_s09_w2.TIF,67668
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D04_C14_F10_s01_w1.TIF,45400
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D04_C14_F10_s08_w1.TIF,45484
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D04_C14_F10_s10_w1.TIF,44310
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D04_C14_F10_s11_w2.TIF,84362
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D04_C14_F10_s15_w2.TIF,86104
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D04_C14_F10_s22_w2.TIF,81054
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D05_C18_F10_s01_w2.TIF,99902
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D05_C18_F10_s02_w1.TIF,49952
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D05_C18_F10_s04_w1.TIF,50736
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D05_C18_F10_s20_w1.TIF,53046
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D05_C18_F10_s21_w1.TIF,53900
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D06_C23_F10_s11_w1.TIF,59952
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D06_C23_F10_s12_w1.TIF,61798
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D06_C23_F10_s21_w1.TIF,61458
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D06_C23_F10_s24_w1.TIF,64004
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D07_C27_F10_s12_w1.TIF,67900
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D07_C27_F10_s25_w2.TIF,128622
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D08_C31_F10_s05_w2.TIF,135280
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D08_C31_F10_s14_w2.TIF,153052
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D08_C31_F10_s17_w2.TIF,125890
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D09_C35_F10_s19_w1.TIF,83868
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D09_C35_F10_s21_w1.TIF,83374
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D10_C40_F10_s05_w2.TIF,164684
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D10_C40_F10_s12_w2.TIF,158662
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D10_C40_F10_s14_w2.TIF,169462
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D10_C40_F10_s20_w2.TIF,165298
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D11_C44_F10_s02_w2.TIF,184700
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D12_C48_F10_s08_w2.TIF,186736
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D12_C48_F10_s12_w1.TIF,104804
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D12_C48_F10_s24_w2.TIF,183642
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D13_C53_F10_s18_w1.TIF,113040
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D13_C53_F10_s25_w1.TIF,112146
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D14_C57_F10_s08_w2.TIF,204246
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D14_C57_F10_s09_w2.TIF,210472
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D14_C57_F10_s14_w1.TIF,121386
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D15_C61_F10_s14_w1.TIF,126618
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D15_C61_F10_s17_w2.TIF,206680
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D15_C61_F10_s19_w1.TIF,123222
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D15_C61_F10_s25_w1.TIF,131592
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D16_C66_F10_s11_w2.TIF,231356
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D17_C70_F10_s03_w1.TIF,138064
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D17_C70_F10_s10_w1.TIF,144046
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D19_C78_F10_s08_w2.TIF,257290
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D19_C78_F10_s19_w1.TIF,153766
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D20_C83_F10_s07_w2.TIF,272158
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D20_C83_F10_s12_w1.TIF,163574
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D20_C83_F10_s15_w2.TIF,267756
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D21_C87_F10_s01_w1.TIF,161530
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D21_C87_F10_s05_w2.TIF,266508
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D21_C87_F10_s09_w2.TIF,277594
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D21_C87_F10_s25_w2.TIF,280624
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D22_C91_F10_s07_w1.TIF,172310
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D22_C91_F10_s10_w2.TIF,283570
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D22_C91_F10_s11_w2.TIF,278724
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D22_C91_F10_s15_w2.TIF,279852
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D22_C91_F10_s23_w2.TIF,282638
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D24_C100_F10_s12_w2.TIF,286252
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_D24_C100_F10_s23_w2.TIF,285082
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E01_C1_F14_s08_w1.TIF,11154
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E01_C1_F14_s08_w2.TIF,16546
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E01_C1_F14_s17_w2.TIF,17656
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E02_C5_F14_s01_w1.TIF,19216
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E02_C5_F14_s06_w2.TIF,36876
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E02_C5_F14_s07_w1.TIF,19724
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E02_C5_F14_s14_w1.TIF,20494
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E02_C5_F14_s24_w1.TIF,17342
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E03_C10_F14_s01_w1.TIF,29744
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E03_C10_F14_s25_w1.TIF,27374
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E04_C14_F14_s05_w1.TIF,39570
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E04_C14_F14_s06_w1.TIF,38046
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E05_C18_F14_s14_w2.TIF,92124
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E05_C18_F14_s20_w2.TIF,96676
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E05_C18_F14_s22_w1.TIF,47592
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E06_C23_F14_s06_w1.TIF,55556
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E07_C27_F14_s01_w1.TIF,65150
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E07_C27_F14_s05_w1.TIF,65402
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E07_C27_F14_s09_w1.TIF,59212
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E07_C27_F14_s10_w2.TIF,125884
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E07_C27_F14_s13_w2.TIF,127084
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E07_C27_F14_s24_w1.TIF,64402
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E08_C31_F14_s09_w2.TIF,136506
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E08_C31_F14_s18_w1.TIF,70190
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E09_C35_F14_s23_w2.TIF,157654
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E10_C40_F14_s08_w2.TIF,155560
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E11_C44_F14_s04_w1.TIF,95686
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E11_C44_F14_s19_w1.TIF,97646
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E12_C48_F14_s05_w2.TIF,194918
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E12_C48_F14_s09_w2.TIF,188412
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E12_C48_F14_s10_w2.TIF,200066
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E13_C53_F14_s15_w1.TIF,105038
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E14_C57_F14_s04_w2.TIF,210180
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E14_C57_F14_s05_w1.TIF,121818
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E15_C61_F14_s07_w2.TIF,227876
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E16_C66_F14_s01_w2.TIF,226316
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E16_C66_F14_s19_w1.TIF,131114
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E18_C74_F14_s03_w1.TIF,144360
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E18_C74_F14_s16_w2.TIF,247844
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E19_C78_F14_s13_w2.TIF,260622
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E19_C78_F14_s15_w1.TIF,148104
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E21_C87_F14_s15_w2.TIF,280214
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E21_C87_F14_s22_w1.TIF,166312
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E22_C91_F14_s18_w1.TIF,174202
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E23_C96_F14_s05_w1.TIF,185074
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E23_C96_F14_s06_w1.TIF,182730
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E24_C100_F14_s07_w1.TIF,183460
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_E24_C100_F14_s11_w2.TIF,293736
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F01_C1_F17_s13_w2.TIF,15176
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F01_C1_F17_s14_w2.TIF,16750
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F01_C1_F17_s16_w1.TIF,10774
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F02_C5_F17_s06_w2.TIF,36596
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F02_C5_F17_s13_w1.TIF,20126
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F02_C5_F17_s14_w2.TIF,37136
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F03_C10_F17_s10_w1.TIF,30068
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F03_C10_F17_s10_w2.TIF,60462
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F03_C10_F17_s11_w2.TIF,58460
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F03_C10_F17_s14_w2.TIF,56434
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F04_C14_F17_s02_w2.TIF,77932
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F04_C14_F17_s06_w1.TIF,38456
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F04_C14_F17_s14_w2.TIF,72616
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F04_C14_F17_s24_w2.TIF,73390
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F05_C18_F17_s03_w2.TIF,105718
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F05_C18_F17_s16_w1.TIF,47658
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F05_C18_F17_s20_w1.TIF,47986
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F05_C18_F17_s21_w1.TIF,48370
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F05_C18_F17_s21_w2.TIF,97930
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F06_C23_F17_s06_w1.TIF,56492
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F06_C23_F17_s08_w2.TIF,117048
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F06_C23_F17_s20_w2.TIF,118504
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F07_C27_F17_s01_w2.TIF,130784
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F07_C27_F17_s10_w2.TIF,128066
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F08_C31_F17_s14_w1.TIF,77088
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F08_C31_F17_s20_w1.TIF,73510
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F09_C35_F17_s12_w2.TIF,156318
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F09_C35_F17_s15_w1.TIF,76944
bbbc005,https://data.broadinstitute.org/bbbc/BBBC005/BBBC005_v1_images.zip,BBBC005_v1_images/SIMCEPImages_F10_C40_F17_s19_w2.TIF,170824
